;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-02-12;352480645543.3887;489153272521.2682;15.582185080645163;17.314900661290324;Q;26806.0
2021-02-13;533906197073.51483;489153272521.2682;12.987524870967741;15.582185080645163;Q;25559.0
2021-02-14;391126825981.8776;391126825981.8776;5.659463935483871;15.582185080645163;D;24817.0
2021-02-15;592803627180.5712;391126825981.8776;17.739377177419353;17.314900661290324;Q;24841.0
2021-02-16;752771935853.0559;391126825981.8776;16.198136467741936;16.198136467741936;Q;25669.0
2021-02-17;319963743611.66;391126825981.8776;7.729861967741935;15.582185080645163;D;24532.0
2021-02-18;511111395373.4039;511111395373.4039;10.660164806451613;12.987524870967741;Q;24026.0
2021-02-19;487115816320.18536;511111395373.4039;6.762097096774193;10.660164806451613;Q;23596.0
2021-02-20;490702698318.26184;490702698318.26184;2.8765394677419356;7.729861967741935;Q;23012.0
2021-02-21;865211872234.6166;511111395373.4039;5.157188725806452;7.729861967741935;Q;22201.0
2021-02-22;464795225093.8113;490702698318.26184;21.15326866129032;7.729861967741935;Q;22749.0
2021-02-23;28566451612.903225;487115816320.18536;20.73624362903226;7.729861967741935;N;22139.0
2021-02-24;693194399072.2347;490702698318.26184;23.012566532258063;10.660164806451613;Q;21948.0
2021-02-25;1548240237751.1418;490702698318.26184;13.680866548387097;13.680866548387097;Q;21962.0
2021-02-26;1352688493739.9343;693194399072.2347;5.430811129032258;13.680866548387097;Q;20615.0
2021-02-27;1719737267765.4504;865211872234.6166;15.715597338709678;15.715597338709678;Q;19457.0
2021-02-28;1776364348973.3108;1352688493739.9343;12.735926064516129;15.715597338709678;Q;19197.0
2021-03-01;1144117246343.112;1352688493739.9343;8.955770370967741;13.680866548387097;Q;18833.0
2021-03-02;2057424305187.324;1548240237751.1418;22.67501690322581;13.680866548387097;Q;19034.0
2021-03-03;687780119717.753;1548240237751.1418;25.285443387096773;13.680866548387097;Q;18838.0
2021-03-04;473854757610.6376;1352688493739.9343;15.354932532258065;15.354932532258065;Q;22165.0
2021-03-05;622615979489.6748;1144117246343.112;22.962962903225808;15.715597338709678;Q;19894.0
2021-03-06;634959529894.5629;687780119717.753;12.766245306451612;15.354932532258065;Q;19160.0
2021-03-07;549754009979.70935;634959529894.5629;5.249241951612903;15.354932532258065;Q;19159.0
2021-03-08;864680262418.4508;634959529894.5629;15.041133870967743;15.354932532258065;Q;24529.0
2021-03-09;733756096924.6858;634959529894.5629;19.529438645161292;15.354932532258065;Q;18967.0
2021-03-10;211194182497.246;622615979489.6748;15.509401225806451;15.354932532258065;D;19384.0
2021-03-11;277461058105.00214;622615979489.6748;9.772359209677418;15.041133870967743;D;30840.0
2021-03-12;393778112603.08984;549754009979.70935;14.150146935483873;14.150146935483873;Q;19284.0
2021-03-13;794532182200.1725;549754009979.70935;8.220215403225806;14.150146935483873;Q;35802.0
2021-03-14;643616777616.3856;643616777616.3856;7.16494329032258;14.150146935483873;Q;43052.0
2021-03-15;371011424737.67535;393778112603.08984;28.571347838709674;14.150146935483873;D;46043.0
2021-03-16;546242530522.9072;393778112603.08984;14.113886564516129;14.113886564516129;Q;28036.0
2021-03-17;318490573580.5253;393778112603.08984;29.074355451612902;14.113886564516129;Q;29247.0
2021-03-18;167690352796.76712;393778112603.08984;10.039309322580646;14.113886564516129;D;22041.0
2021-03-19;274900898592.4879;371011424737.67535;8.43870385483871;10.039309322580646;Q;20835.0
2021-03-20;208185104094.8029;318490573580.5253;12.17161743548387;12.17161743548387;Q;19675.0
2021-03-21;94469493776.44258;274900898592.4879;13.04914685483871;13.04914685483871;D;19385.0
2021-03-22;397712017175.53937;274900898592.4879;15.262244983870968;13.04914685483871;Q;19645.0
2021-03-23;706112446407.5889;274900898592.4879;15.965280516129033;13.04914685483871;Q;19107.0
2021-03-24;299875028114.43195;274900898592.4879;11.815059532258065;12.17161743548387;Q;19085.0
2021-03-25;562797813975.9263;299875028114.43195;14.05875264516129;13.04914685483871;Q;18822.0
2021-03-26;776380377857.4575;397712017175.53937;25.480220967741936;14.05875264516129;Q;28339.0
2021-03-27;924928945771.2388;562797813975.9263;10.923363661290324;14.05875264516129;Q;28909.0
2021-03-28;658110311998.2909;658110311998.2909;7.054644758064517;14.05875264516129;Q;18837.0
2021-03-29;290011549759.8596;658110311998.2909;38.161987306451614;14.05875264516129;Q;19182.0
2021-03-30;197880620422.1083;562797813975.9263;17.7900114516129;14.05875264516129;Q;18554.0
2021-03-31;320339011798.3121;562797813975.9263;18.020064467741935;17.7900114516129;Q;18367.0
2021-04-01;682128049007.4612;658110311998.2909;18.435346564516127;18.020064467741935;Q;18069.0
2021-04-02;605103840112.873;605103840112.873;9.605683983870968;17.7900114516129;Q;17398.0
2021-04-03;661691380308.991;605103840112.873;18.230672693548385;18.020064467741935;Q;17504.0
2021-04-04;578612511607.1018;578612511607.1018;5.966507241935483;18.020064467741935;Q;16762.0
2021-04-05;2893275139690.993;605103840112.873;11.67372137096774;17.7900114516129;Q;18952.0
2021-04-06;1156025786677.675;661691380308.991;19.612451887096775;18.020064467741935;Q;18428.0
2021-04-07;505655255894.39935;661691380308.991;14.527811016129032;14.527811016129032;Q;18851.0
2021-04-08;881225101222.4341;661691380308.991;24.145557338709676;14.527811016129032;Q;17740.0
2021-04-09;952260192029.3572;881225101222.4341;35.253565338709684;18.230672693548385;Q;17528.0
2021-04-10;652898971626.612;881225101222.4341;9.23168743548387;14.527811016129032;Q;17491.0
2021-04-11;1456029603084.3115;952260192029.3572;5.758325903225806;14.527811016129032;Q;34616.0
2021-04-12;1406936225574.4788;952260192029.3572;30.600592709677418;19.612451887096775;Q;38134.0
2021-04-13;907545746947.5709;907545746947.5709;31.632324967741933;24.145557338709676;Q;19766.0
2021-04-14;639473593064.5502;907545746947.5709;22.467398983870968;24.145557338709676;Q;18391.0
2021-04-15;786231649788.5398;907545746947.5709;15.902769177419355;22.467398983870968;Q;17861.0
2021-04-16;825725347759.456;825725347759.456;13.830216080645164;15.902769177419355;Q;18063.0
2021-04-17;699968392851.7678;825725347759.456;19.103522322580645;19.103522322580645;Q;16503.0
2021-04-18;947032329046.3926;825725347759.456;7.360697516129033;19.103522322580645;Q;16826.0
2021-04-19;781115066800.2955;786231649788.5398;16.50002301612903;16.50002301612903;Q;19162.0
2021-04-20;515810098705.9748;781115066800.2955;30.83018137096774;16.50002301612903;Q;15909.0
2021-04-21;1324522618054.6355;786231649788.5398;27.223154096774195;16.50002301612903;Q;21963.0
2021-04-22;1044558444156.3666;825725347759.456;18.637900887096773;18.637900887096773;Q;18400.0
2021-04-23;1299089367305.7874;947032329046.3926;15.404091096774192;18.637900887096773;Q;17119.0
2021-04-24;779000774548.4878;947032329046.3926;25.904048951612907;18.637900887096773;Q;17454.0
2021-04-25;553978121518.87;781115066800.2955;20.473175;20.473175;Q;16748.0
2021-04-26;777723753199.4436;779000774548.4878;31.112310387096773;25.904048951612907;Q;17628.0
2021-04-27;940874992257.7428;940874992257.7428;21.38202401612903;21.38202401612903;Q;17418.0
2021-04-28;608206890125.8822;779000774548.4878;21.310350241935485;21.310350241935485;Q;25382.0
2021-04-29;825756660271.3585;779000774548.4878;27.865060532258067;21.38202401612903;Q;21058.0
2021-04-30;980074905219.0039;779000774548.4878;20.180032258064518;21.38202401612903;Q;35141.0
2021-05-01;552892104268.503;777723753199.4436;16.208749274193547;21.310350241935485;D;45000.0
2021-05-02;1096361009543.1985;825756660271.3585;4.551042274193549;21.310350241935485;Q;39537.0
2021-05-03;733220884535.3907;825756660271.3585;20.567276548387095;20.567276548387095;Q;19834.0
2021-05-04;405209773737.6372;733220884535.3907;6.977978854838709;20.180032258064518;Q;18507.0
2021-05-05;403636745546.234;733220884535.3907;21.41229662903226;20.180032258064518;D;29136.0
2021-05-06;541561712620.18774;552892104268.503;10.63002148387097;16.208749274193547;D;39391.0
2021-05-07;309344389529.2208;541561712620.18774;17.885155693548388;16.208749274193547;Q;29165.0
2021-05-08;258891532290.3722;405209773737.6372;21.897567274193552;17.885155693548388;Q;19718.0
2021-05-09;590430515888.411;405209773737.6372;11.29032258064516;17.885155693548388;Q;18255.0
2021-05-10;427881203922.0835;405209773737.6372;12.907509661290321;12.907509661290321;Q;26586.0
2021-05-11;483534038962.6707;427881203922.0835;16.19633482258065;16.19633482258065;Q;38704.0
2021-05-12;129958348618.01762;427881203922.0835;18.841776774193548;16.19633482258065;D;20593.0
2021-05-13;195686323280.09875;309344389529.2208;4.705893080645162;16.19633482258065;Q;18842.0
2021-05-14;195793560481.97375;258891532290.3722;18.693264451612905;16.19633482258065;D;25705.0
2021-05-15;323967468198.9443;323967468198.9443;7.579582241935483;12.907509661290321;D;35437.0
2021-05-16;163001204023.16925;195793560481.97375;5.5453191612903225;12.907509661290321;D;46589.0
2021-05-17;353251103702.6528;195793560481.97375;8.27066679032258;8.27066679032258;Q;37417.0
2021-05-18;516775635737.6247;195793560481.97375;14.28817070967742;8.27066679032258;Q;29073.0
2021-05-19;94502271881.46097;195793560481.97375;16.159506935483872;8.27066679032258;N;42131.0
2021-05-20;169650076408.83313;195793560481.97375;12.327697467741936;12.327697467741936;D;24139.0
2021-05-21;72386477284.37422;169650076408.83313;14.84564512903226;12.327697467741936;N;45008.0
2021-05-22;112134888911.46698;163001204023.16925;10.527469532258065;12.327697467741936;D;45398.0
2021-05-23;122249198296.71986;122249198296.71986;3.9249871612903227;12.327697467741936;D;35553.0
2021-05-24;239117207768.04428;122249198296.71986;3.573418677419355;12.327697467741936;D;34787.0
2021-05-25;376760062745.922;122249198296.71986;9.874149112903227;10.527469532258065;Q;27195.0
2021-05-26;84176728722.17416;122249198296.71986;10.893531983870968;10.527469532258065;D;23410.0
2021-05-27;99766873478.5471;112134888911.46698;5.436140887096774;9.874149112903227;D;22037.0
2021-05-28;121526159592.76501;121526159592.76501;3.4069495967741936;5.436140887096774;D;21796.0
2021-05-29;109897645380.70105;121526159592.76501;1.4439814193548388;3.9249871612903227;D;21466.0
2021-05-30;51750988201.35246;109897645380.70105;11.094634516129032;5.436140887096774;D;20305.0
2021-05-31;81083136911.31609;99766873478.5471;3.7788753548387097;5.436140887096774;D;21050.0
2021-06-01;19070208728.652752;84176728722.17416;2.200722080645161;3.7788753548387097;N;20100.0
2021-06-02;20112903225.806454;81083136911.31609;0.744446564516129;3.4069495967741936;N;21199.0
2021-06-03;31249113525.507496;51750988201.35246;2.0288412096774193;2.200722080645161;N;19535.0
2021-06-04;59195361735.581314;51750988201.35246;1.7403105322580645;2.0288412096774193;D;37905.0
2021-06-05;164830710503.4945;51750988201.35246;1.9605154516129033;2.0288412096774193;D;43546.0
2021-06-06;146959272433.70685;59195361735.581314;;;D;20869.0
2021-06-07;73994293896.61539;59195361735.581314;3.5868018064516134;2.0288412096774193;D;23641.0
2021-06-08;88644808799.38588;73994293896.61539;;;N;34693.0
2021-06-09;26265654648.95636;73994293896.61539;1.9738985967741935;1.9738985967741935;N;27684.0
2021-06-10;20955407969.63947;73994293896.61539;;;N;22087.0
2021-06-11;19987666034.1556;73994293896.61539;3.23379014516129;1.9738985967741935;N;21067.0
2021-06-12;18797912713.47249;26265654648.95636;;;N;19813.0
2021-06-13;73655915902.9986;26265654648.95636;0.2717636129032258;1.9738985967741935;D;19452.0
2021-06-14;32164554191.710922;26265654648.95636;;;D;19800.0
2021-06-15;97872392328.41391;26265654648.95636;;;D;19330.0
2021-06-16;;26559981080.675194;;;N;18734.0
2021-06-17;18026565464.895634;26076110112.93326;;;N;19000.0
2021-06-18;20104364326.37571;26134459259.04332;3.1366876129032257;1.9738985967741935;N;21190.0
2021-06-19;;32164554191.710922;;;N;18182.0
2021-06-20;36304554079.696396;32164554191.710922;;;N;38265.0
2021-06-21;39780834914.611015;36304554079.696396;;;N;41929.0
2021-06-22;46691650853.889946;36304554079.696396;2.876365080645161;2.876365080645161;N;49213.0
2021-06-23;37072106261.85958;36688330170.77799;;;N;39074.0
2021-06-24;47992409867.172676;38426470588.2353;;;N;50584.0
2021-06-25;16725806451.612904;38426470588.2353;;;N;17629.0
2021-06-26;;38426470588.2353;;;N;24178.0
2021-06-27;21485768500.94877;38426470588.2353;;;N;22646.0
2021-06-28;40795066413.66224;38933586337.76091;;;N;42998.0
2021-06-29;;37072106261.85958;;;N;55719.0
2021-06-30;49698292220.11385;40795066413.66224;;;N;52382.0
2021-07-01;37660341555.97723;37660341555.97723;;;N;39694.0
2021-07-02;29173624288.425053;37660341555.97723;;;N;30749.0
2021-07-03;32164136622.390896;34912239089.18407;;;N;33901.0
2021-07-04;102202378182.02179;39227703984.81973;;;N;25996.0
2021-07-05;23946869070.20873;34912239089.18407;;;N;25240.0
2021-07-06;43906072106.261856;37660341555.97723;2.0238615322580644;2.876365080645161;N;46277.0
2021-07-07;41796015180.265656;37660341555.97723;1.2754559032258064;2.0238615322580644;N;44053.0
2021-07-08;53095825426.94498;41796015180.265656;;;N;55963.0
2021-07-09;36920303605.313095;41796015180.265656;;;N;38914.0
2021-07-10;39151802656.54649;41796015180.265656;;;N;41266.0
2021-07-11;31647058823.529415;39151802656.54649;;;N;33356.0
2021-07-12;42318785578.747635;41796015180.265656;2.1102020806451613;2.1102020806451613;N;44604.0
2021-07-13;56607210626.18597;41796015180.265656;4.824201983870968;2.1102020806451613;N;59664.0
2021-07-14;54758064516.12904;42318785578.747635;1.5995200967741934;2.1102020806451613;N;57715.0
2021-07-15;54905123339.658455;42318785578.747635;2.6812242903225805;2.1102020806451613;N;57870.0
2021-07-16;54780834914.611015;54758064516.12904;3.5420240806451613;2.1102020806451613;N;57739.0
2021-07-17;53509487666.03415;54758064516.12904;;;N;56399.0
2021-07-18;46477229601.51803;54758064516.12904;;;N;48987.0
2021-07-19;39870018975.33207;54758064516.12904;2.15620264516129;2.15620264516129;N;42023.0
2021-07-20;34903225806.451614;53509487666.03415;1.3195954838709678;2.15620264516129;N;36788.0
2021-07-21;31872865275.14232;46477229601.51803;;;N;33594.0
2021-07-22;30010436432.63757;39870018975.33207;0.5150201935483871;2.15620264516129;N;31631.0
2021-07-23;28556925996.204937;34903225806.451614;4.0348191290322575;2.15620264516129;N;30099.0
2021-07-24;35632827324.47818;34903225806.451614;;;N;37557.0
2021-07-25;45586337760.91082;34903225806.451614;3.376755516129032;2.6812242903225805;N;48048.0
2021-07-26;144844493619.37106;34903225806.451614;4.789788048387097;3.376755516129032;D;37969.0
2021-07-27;144438999024.02423;35632827324.47818;;;D;37550.0
2021-07-28;39357685009.48767;39357685009.48767;11.637934774193548;3.376755516129032;N;41483.0
2021-07-29;27019924098.67173;39357685009.48767;16.587487129032258;4.0348191290322575;N;28479.0
2021-07-30;41849146110.05693;41849146110.05693;6.159366225806451;4.789788048387097;N;44109.0
2021-07-31;324779326032.4039;45586337760.91082;7.385882129032258;6.159366225806451;D;43182.0
2021-08-01;50724857685.00949;50724857685.00949;0.4105322741935483;6.159366225806451;N;53464.0
2021-08-02;151383664674.86505;50724857685.00949;5.5781545;6.159366225806451;D;40523.0
2021-08-03;501715578487.42896;50724857685.00949;7.235294919354839;7.235294919354839;N;53464.0
2021-08-04;49532258064.516136;50724857685.00949;9.913505161290324;7.235294919354839;N;52207.0
2021-08-05;221018623477.17142;151383664674.86505;9.022226403225806;7.235294919354839;D;45510.0
2021-08-06;456275818879.0269;221018623477.17142;20.708239516129034;7.385882129032258;D;35110.0
2021-08-07;476069850625.48193;221018623477.17142;12.177481161290322;9.022226403225806;N;51472.0
2021-08-08;664335035952.0284;456275818879.0269;10.55035414516129;9.913505161290324;D;48362.0
2021-08-09;531811121872.3761;476069850625.48193;19.25245179032258;10.55035414516129;D;38531.0
2021-08-10;455555782929.2253;456275818879.0269;30.138305919354842;12.177481161290322;D;34539.0
2021-08-11;30314041745.730553;456275818879.0269;13.993416629032259;13.993416629032259;N;31951.0
2021-08-12;33162239089.184067;456275818879.0269;23.607427822580647;19.25245179032258;N;34953.0
2021-08-13;381028189559.9304;455555782929.2253;8.405302612903226;13.993416629032259;D;29533.0
2021-08-14;503462921329.6141;455555782929.2253;38.15859785483871;19.25245179032258;D;27401.0
2021-08-15;1202288125084.8577;455555782929.2253;33.528993467741934;23.607427822580647;Q;26379.0
2021-08-16;1035620237065.7294;455555782929.2253;11.469463;23.607427822580647;Q;33319.0
2021-08-17;1450590948928.483;503462921329.6141;36.8433419516129;23.607427822580647;Q;26033.0
2021-08-18;485363999477.8937;503462921329.6141;22.721328774193548;23.607427822580647;D;24778.0
2021-08-19;1085721581433.0187;1035620237065.7294;24.78262333870968;24.78262333870968;Q;24229.0
2021-08-20;755807982237.5793;1035620237065.7294;41.293623612903225;33.528993467741934;D;24175.0
2021-08-21;888027865480.0333;1035620237065.7294;23.776832387096775;24.78262333870968;D;25940.0
2021-08-22;1060624463544.1312;1035620237065.7294;25.90412527419355;24.78262333870968;D;37680.0
2021-08-23;1074711208443.8232;1060624463544.1312;19.83928327419355;24.78262333870968;Q;24082.0
2021-08-24;1043579353992.89;1043579353992.89;31.36763875806452;24.78262333870968;Q;23055.0
2021-08-25;1650311456081.9353;1060624463544.1312;36.635843790322575;25.90412527419355;Q;32236.0
2021-08-26;1309014419041.8992;1060624463544.1312;34.18429185483871;31.36763875806452;Q;22152.0
2021-08-27;2358682439686.347;1074711208443.8232;23.666936080645158;25.90412527419355;Q;21829.0
2021-08-28;1675324818864.7673;1309014419041.8992;24.415102612903226;25.90412527419355;Q;20961.0
2021-08-29;1670793833507.7505;1650311456081.9353;12.801346451612902;24.415102612903226;Q;20477.0
2021-08-30;2026852587179.4004;1670793833507.7505;19.41716606451613;24.415102612903226;Q;21283.0
2021-08-31;2617973391999.6104;1675324818864.7673;26.42981717741935;24.415102612903226;Q;20460.0
2021-09-01;1466734295329.1616;1675324818864.7673;41.77257327419355;24.415102612903226;Q;20337.0
2021-09-02;1109874078562.518;1675324818864.7673;29.434881548387096;24.415102612903226;Q;20265.0
2021-09-03;2012979635694.2705;1675324818864.7673;18.768329854838708;24.415102612903226;Q;20105.0
2021-09-04;2627826779427.5776;2012979635694.2705;11.558293354838709;19.41716606451613;Q;19226.0
2021-09-05;1341169472530.6282;2012979635694.2705;17.975568516129034;19.41716606451613;Q;18630.0
2021-09-06;1190246903154.62;1466734295329.1616;14.231573306451613;18.768329854838708;Q;19879.0
2021-09-07;1244264221506.2988;1341169472530.6282;30.93027166129032;18.768329854838708;Q;19327.0
2021-09-08;757420900396.9875;1244264221506.2988;29.195195935483873;18.768329854838708;Q;19147.0
2021-09-09;773856455621.4609;1244264221506.2988;20.298870048387094;18.768329854838708;Q;19655.0
2021-09-10;761192046067.5463;1190246903154.62;19.48941806451613;19.48941806451613;Q;19070.0
2021-09-11;986099195874.5494;986099195874.5494;31.29733462903226;20.298870048387094;Q;18583.0
2021-09-12;1084926994529.3224;986099195874.5494;27.044609564516126;27.044609564516126;Q;18060.0
2021-09-13;2219244783581.796;986099195874.5494;16.47747777419355;27.044609564516126;Q;18891.0
2021-09-14;2257800833878.831;986099195874.5494;35.3105600483871;27.044609564516126;Q;18899.0
2021-09-15;730616759557.2083;986099195874.5494;17.364126467741933;20.298870048387094;Q;21358.0
2021-09-16;399426548741.071;986099195874.5494;43.094985225806454;27.044609564516126;D;40878.0
2021-09-17;1247721601782.228;1084926994529.3224;33.801970177419356;31.29733462903226;Q;19532.0
2021-09-18;999218265818.8846;1084926994529.3224;21.37758569354839;27.044609564516126;Q;19344.0
2021-09-19;767250282328.0624;999218265818.8846;14.169992451612902;21.37758569354839;D;42757.0
2021-09-20;803796847169.9868;803796847169.9868;38.73984120967742;33.801970177419356;D;24464.0
2021-09-21;530467690305.09406;767250282328.0624;28.403964419354836;28.403964419354836;D;19877.0
2021-09-22;571006000661.5587;767250282328.0624;11.316296661290323;28.403964419354836;D;19782.0
