;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-02-16;;;16.198136467741936;16.198136467741936;;25669.0
2021-02-17;;;7.729861967741935;15.582185080645163;;24532.0
2021-02-18;;;10.660164806451613;12.987524870967741;;24026.0
2021-02-19;;;6.762097096774193;10.660164806451613;;23596.0
2021-02-20;;;2.8765394677419356;7.729861967741935;;23012.0
2021-02-21;;;5.157188725806452;7.729861967741935;;22201.0
2021-02-22;;;21.15326866129032;7.729861967741935;;22749.0
2021-02-23;;;20.73624362903226;7.729861967741935;;22139.0
2021-02-24;;;23.012566532258063;10.660164806451613;;21948.0
2021-02-25;;;13.680866548387097;13.680866548387097;;21962.0
2021-02-26;;;5.430811129032258;13.680866548387097;;20615.0
2021-02-27;;;15.715597338709678;15.715597338709678;;19457.0
2021-02-28;;;12.735926064516129;15.715597338709678;;19197.0
2021-03-01;;;8.955770370967741;13.680866548387097;;18833.0
2021-03-02;;;22.67501690322581;13.680866548387097;;19034.0
2021-03-03;;;25.285443387096773;13.680866548387097;;18838.0
2021-03-04;;;15.354932532258065;15.354932532258065;;22165.0
2021-03-05;;;22.962962903225808;15.715597338709678;;19894.0
2021-03-06;;;12.766245306451612;15.354932532258065;;19160.0
2021-03-07;;;5.249241951612903;15.354932532258065;;19159.0
2021-03-08;;;15.041133870967743;15.354932532258065;;24529.0
2021-03-09;;;19.529438645161292;15.354932532258065;;18967.0
2021-03-10;;;15.509401225806451;15.354932532258065;;19384.0
2021-03-11;;;9.772359209677418;15.041133870967743;;30840.0
2021-03-12;;;14.150146935483873;14.150146935483873;;19284.0
2021-03-13;;;8.220215403225806;14.150146935483873;;35802.0
2021-03-14;;;7.16494329032258;14.150146935483873;;43052.0
2021-03-15;;;28.571347838709674;14.150146935483873;;46043.0
2021-03-16;;;14.113886564516129;14.113886564516129;;28036.0
2021-03-17;;;29.074355451612902;14.113886564516129;;29247.0
2021-03-18;;;10.039309322580646;14.113886564516129;;22041.0
2021-03-19;;;8.43870385483871;10.039309322580646;;20835.0
2021-03-20;;;12.17161743548387;12.17161743548387;;19675.0
2021-03-21;;;13.04914685483871;13.04914685483871;;19385.0
2021-03-22;;;15.262244983870968;13.04914685483871;;19645.0
2021-03-23;;;15.965280516129033;13.04914685483871;;19107.0
2021-03-24;;;11.815059532258065;12.17161743548387;;19085.0
2021-03-25;;;14.05875264516129;13.04914685483871;;18822.0
2021-03-26;;;25.480220967741936;14.05875264516129;;28339.0
2021-03-27;;;10.923363661290324;14.05875264516129;;28909.0
2021-03-28;;;7.054644758064517;14.05875264516129;;18837.0
2021-03-29;;;38.161987306451614;14.05875264516129;;19182.0
2021-03-30;;;17.7900114516129;14.05875264516129;;18554.0
2021-03-31;;;18.020064467741935;17.7900114516129;;18367.0
2021-04-01;;;18.435346564516127;18.020064467741935;;18069.0
2021-04-02;;;9.605683983870968;17.7900114516129;;17398.0
2021-04-03;;;18.230672693548385;18.020064467741935;;17504.0
2021-04-04;;;5.966507241935483;18.020064467741935;;16762.0
2021-04-05;;;11.67372137096774;17.7900114516129;;18952.0
2021-04-06;;;19.612451887096775;18.020064467741935;;18428.0
2021-04-07;;;14.527811016129032;14.527811016129032;;18851.0
2021-04-08;;;24.145557338709676;14.527811016129032;;17740.0
2021-04-09;;;35.253565338709684;18.230672693548385;;17528.0
2021-04-10;;;9.23168743548387;14.527811016129032;;17491.0
2021-04-11;;;5.758325903225806;14.527811016129032;;34616.0
2021-04-12;;;30.600592709677418;19.612451887096775;;38134.0
2021-04-13;;;31.632324967741933;24.145557338709676;;19766.0
2021-04-14;;;22.467398983870968;24.145557338709676;;18391.0
2021-04-15;;;15.902769177419355;22.467398983870968;;17861.0
2021-04-16;;;13.830216080645164;15.902769177419355;;18063.0
2021-04-17;;;19.103522322580645;19.103522322580645;;16503.0
2021-04-18;;;7.360697516129033;19.103522322580645;;16826.0
2021-04-19;;;16.50002301612903;16.50002301612903;;19162.0
2021-04-20;;;30.83018137096774;16.50002301612903;;15909.0
2021-04-21;;;27.223154096774195;16.50002301612903;;21963.0
2021-04-22;;;18.637900887096773;18.637900887096773;;18400.0
2021-04-23;;;15.404091096774192;18.637900887096773;;17119.0
2021-04-24;;;25.904048951612907;18.637900887096773;;17454.0
2021-04-25;;;20.473175;20.473175;;16748.0
2021-04-26;;;31.112310387096773;25.904048951612907;;17628.0
2021-04-27;;;21.38202401612903;21.38202401612903;;17418.0
2021-04-28;;;21.310350241935485;21.310350241935485;;25382.0
2021-04-29;;;27.865060532258067;21.38202401612903;;21058.0
2021-04-30;;;20.180032258064518;21.38202401612903;;35141.0
2021-05-01;;;16.208749274193547;21.310350241935485;;45000.0
2021-05-02;;;4.551042274193549;21.310350241935485;;39537.0
2021-05-03;;;20.567276548387095;20.567276548387095;;19834.0
2021-05-04;;;6.977978854838709;20.180032258064518;;18507.0
2021-05-05;;;21.41229662903226;20.180032258064518;;29136.0
2021-05-06;;;10.63002148387097;16.208749274193547;;39391.0
2021-05-07;;;17.885155693548388;16.208749274193547;;29165.0
2021-05-08;;;21.897567274193552;17.885155693548388;;19718.0
2021-05-09;;;11.29032258064516;17.885155693548388;;18255.0
2021-05-10;;;12.907509661290321;12.907509661290321;;26586.0
2021-05-11;;;16.19633482258065;16.19633482258065;;38704.0
2021-05-12;;;18.841776774193548;16.19633482258065;;20593.0
2021-05-13;;;4.705893080645162;16.19633482258065;;18842.0
2021-05-14;;;18.693264451612905;16.19633482258065;;25705.0
2021-05-15;;;7.579582241935483;12.907509661290321;;35437.0
2021-05-16;;;5.5453191612903225;12.907509661290321;;46589.0
2021-05-17;;;8.27066679032258;8.27066679032258;;37417.0
2021-05-18;;;14.28817070967742;8.27066679032258;;29073.0
2021-05-19;;;16.159506935483872;8.27066679032258;;42131.0
2021-05-20;;;12.327697467741936;12.327697467741936;;24139.0
2021-05-21;;;14.84564512903226;12.327697467741936;;45008.0
2021-05-22;;;10.527469532258065;12.327697467741936;;45398.0
2021-05-23;;;3.9249871612903227;12.327697467741936;;35553.0
2021-05-24;;;3.573418677419355;12.327697467741936;;34787.0
2021-05-25;;;9.874149112903227;10.527469532258065;;27195.0
2021-05-26;;;10.893531983870968;10.527469532258065;;23410.0
2021-05-27;;;5.436140887096774;9.874149112903227;;22037.0
2021-05-28;;;3.4069495967741936;5.436140887096774;;21796.0
2021-05-29;;;1.4439814193548388;3.9249871612903227;;21466.0
2021-05-30;;;11.094634516129032;5.436140887096774;;20305.0
2021-05-31;;;3.7788753548387097;5.436140887096774;;21050.0
2021-06-01;;;2.200722080645161;3.7788753548387097;;20100.0
2021-06-02;;;0.744446564516129;3.4069495967741936;;21199.0
2021-06-03;;;2.0288412096774193;2.200722080645161;;19535.0
2021-06-04;;;1.7403105322580645;2.0288412096774193;;37905.0
2021-06-05;;;1.9605154516129033;2.0288412096774193;;43546.0
2021-06-06;;;;;;20869.0
2021-06-07;;;3.5868018064516134;2.0288412096774193;;23641.0
2021-06-08;;;;;;34693.0
2021-06-09;;;1.9738985967741935;1.9738985967741935;;27684.0
2021-06-10;;;;;;22087.0
2021-06-11;;;3.23379014516129;1.9738985967741935;;21067.0
2021-06-12;;;;;;19813.0
2021-06-13;;;0.2717636129032258;1.9738985967741935;;19452.0
2021-06-14;;;;;;19800.0
2021-06-15;;;;;;19330.0
2021-06-16;;;;;;18734.0
2021-06-17;;;;;;19000.0
2021-06-18;;;3.1366876129032257;1.9738985967741935;;21190.0
2021-06-19;;;;;;18182.0
2021-06-20;;;;;;38265.0
2021-06-21;;;;;;41929.0
2021-06-22;;;2.876365080645161;2.876365080645161;;49213.0
2021-06-23;;;;;;39074.0
2021-06-24;;;;;;50584.0
2021-06-25;;;;;;17629.0
2021-06-26;;;;;;24178.0
2021-06-27;;;;;;22646.0
2021-06-28;;;;;;42998.0
2021-06-29;;;;;;55719.0
2021-06-30;;;;;;52382.0
2021-07-01;;;;;;39694.0
2021-07-02;;;;;;30749.0
2021-07-03;;;;;;33901.0
2021-07-04;;;;;;25996.0
2021-07-05;;;;;;25240.0
2021-07-06;;;2.0238615322580644;2.876365080645161;;46277.0
2021-07-07;;;1.2754559032258064;2.0238615322580644;;44053.0
2021-07-08;;;;;;55963.0
2021-07-09;;;;;;38914.0
2021-07-10;;;;;;41266.0
2021-07-11;;;;;;33356.0
2021-07-12;;;2.1102020806451613;2.1102020806451613;;44604.0
2021-07-13;;;4.824201983870968;2.1102020806451613;;59664.0
2021-07-14;;;1.5995200967741934;2.1102020806451613;;57715.0
2021-07-15;;;2.6812242903225805;2.1102020806451613;;57870.0
2021-07-16;;;3.5420240806451613;2.1102020806451613;;57739.0
2021-07-17;;;;;;56399.0
2021-07-18;;;;;;48987.0
2021-07-19;;;2.15620264516129;2.15620264516129;;42023.0
2021-07-20;;;1.3195954838709678;2.15620264516129;;36788.0
2021-07-21;;;;;;33594.0
2021-07-22;;;0.5150201935483871;2.15620264516129;;31631.0
2021-07-23;;;4.0348191290322575;2.15620264516129;;30099.0
2021-07-24;;;;;;37557.0
2021-07-25;;;3.376755516129032;2.6812242903225805;;48048.0
2021-07-26;;;4.789788048387097;3.376755516129032;;37969.0
2021-07-27;;;;;;37550.0
2021-07-28;;;11.637934774193548;3.376755516129032;;41483.0
2021-07-29;;;16.587487129032258;4.0348191290322575;;28479.0
2021-07-30;;;6.159366225806451;4.789788048387097;;44109.0
2021-07-31;;;7.385882129032258;6.159366225806451;;43182.0
2021-08-01;;;0.4105322741935483;6.159366225806451;;53464.0
2021-08-02;;;5.5781545;6.159366225806451;;40523.0
2021-08-03;;;7.235294919354839;7.235294919354839;;53464.0
2021-08-04;;;9.913505161290324;7.235294919354839;;52207.0
2021-08-05;;;9.022226403225806;7.235294919354839;;45510.0
2021-08-06;;;20.708239516129034;7.385882129032258;;35110.0
2021-08-07;;;12.177481161290322;9.022226403225806;;51472.0
2021-08-08;;;10.55035414516129;9.913505161290324;;48362.0
2021-08-09;;;19.25245179032258;10.55035414516129;;38531.0
2021-08-10;;;30.138305919354842;12.177481161290322;;34539.0
2021-08-11;;;13.993416629032259;13.993416629032259;;31951.0
2021-08-12;;;23.607427822580647;19.25245179032258;;34953.0
2021-08-13;;;8.405302612903226;13.993416629032259;;29533.0
2021-08-14;;;38.15859785483871;19.25245179032258;;27401.0
2021-08-15;;;33.528993467741934;23.607427822580647;;26379.0
2021-08-16;;;11.469463;23.607427822580647;;33319.0
2021-08-17;;;36.8433419516129;23.607427822580647;;26033.0
2021-08-18;;;22.721328774193548;23.607427822580647;;24778.0
2021-08-19;;;24.78262333870968;24.78262333870968;;24229.0
2021-08-20;;;41.293623612903225;33.528993467741934;;24175.0
2021-08-21;;;23.776832387096775;24.78262333870968;;25940.0
2021-08-22;;;25.90412527419355;24.78262333870968;;37680.0
2021-08-23;;;19.83928327419355;24.78262333870968;;24082.0
2021-08-24;;;31.36763875806452;24.78262333870968;;23055.0
2021-08-25;;;36.635843790322575;25.90412527419355;;32236.0
2021-08-26;;;34.18429185483871;31.36763875806452;;22152.0
2021-08-27;;;23.666936080645158;25.90412527419355;;21829.0
2021-08-28;;;24.415102612903226;25.90412527419355;;20961.0
2021-08-29;;;12.801346451612902;24.415102612903226;;20477.0
2021-08-30;;;19.41716606451613;24.415102612903226;;21283.0
2021-08-31;;;26.42981717741935;24.415102612903226;;20460.0
2021-09-01;;;41.77257327419355;24.415102612903226;;20337.0
2021-09-02;;;29.434881548387096;24.415102612903226;;20265.0
2021-09-03;;;18.768329854838708;24.415102612903226;;20105.0
2021-09-04;;;11.558293354838709;19.41716606451613;;19226.0
2021-09-05;;;17.975568516129034;19.41716606451613;;18630.0
2021-09-06;;;14.231573306451613;18.768329854838708;;19879.0
2021-09-07;;;30.93027166129032;18.768329854838708;;19327.0
2021-09-08;;;29.195195935483873;18.768329854838708;;19147.0
2021-09-09;;;20.298870048387094;18.768329854838708;;19655.0
2021-09-10;;;19.48941806451613;19.48941806451613;;19070.0
2021-09-11;;;31.29733462903226;20.298870048387094;;18583.0
2021-09-12;;;27.044609564516126;27.044609564516126;;18060.0
2021-09-13;;;16.47747777419355;27.044609564516126;;18891.0
2021-09-14;;;35.3105600483871;27.044609564516126;;18899.0
2021-09-15;;;17.364126467741933;20.298870048387094;;21358.0
2021-09-16;;;43.094985225806454;27.044609564516126;;40878.0
2021-09-17;;;33.801970177419356;31.29733462903226;;19532.0
2021-09-18;;;21.37758569354839;27.044609564516126;;19344.0
2021-09-19;;;14.169992451612902;21.37758569354839;;42757.0
2021-09-20;;;38.73984120967742;33.801970177419356;;24464.0
2021-09-21;;;28.403964419354836;28.403964419354836;;19877.0
2021-09-22;;;11.316296661290323;28.403964419354836;;19782.0
2021-09-23;;;15.37571435483871;21.37758569354839;;19673.0
2021-09-24;;;18.760781951612902;18.760781951612902;;18673.0
2021-09-25;;;14.462216;15.37571435483871;;18310.0
2021-09-26;;;12.365096419354838;15.37571435483871;;25782.0
2021-09-27;;;5.282764725806452;14.462216;;18819.0
2021-09-28;;;15.560949516129034;14.462216;;18574.0
2021-09-29;;;12.096619629032258;14.462216;;18670.0
2021-09-30;;;3.248958193548387;12.365096419354838;;17883.0
2021-10-01;;;3.8905987741935486;12.096619629032258;;18678.0
2021-10-02;;;10.053023999999999;10.053023999999999;;18314.0
2021-10-03;;;5.271377258064516;5.282764725806452;;24248.0
2021-10-04;;;2.1025697096774194;5.271377258064516;;25519.0
2021-10-05;;;7.539828161290323;5.271377258064516;;27269.0
2021-10-06;;;5.076297080645161;5.076297080645161;;34834.0
2021-10-07;;;5.900187225806452;5.271377258064516;;20159.0
2021-10-08;;;7.120674661290324;5.900187225806452;;18802.0
2021-10-09;;;5.728356145161291;5.728356145161291;;17799.0
2021-10-10;;;4.524252629032258;5.728356145161291;;17753.0
2021-10-11;;;6.997407322580646;5.900187225806452;;18335.0
2021-10-12;;;8.864506758064516;5.900187225806452;;18678.0
2021-10-13;;;6.036542612903226;6.036542612903226;;20035.0
2021-10-14;;;8.424195629032258;6.997407322580646;;17804.0
2021-10-15;;;6.488950870967743;6.488950870967743;;18244.0
2021-10-16;;;;;;17977.0
2021-10-17;;;18.08437675806452;6.997407322580646;;16978.0
2021-10-18;;;8.933447048387098;8.424195629032258;;18034.0
2021-10-19;;;11.383013725806451;8.864506758064516;;17617.0
2021-10-20;;;13.522468419354839;8.933447048387098;;19840.0
2021-10-21;;;23.234507451612902;11.383013725806451;;26677.0
2021-10-22;;;26.80814566129032;13.522468419354839;;18361.0
2021-10-23;;;14.644165951612901;14.644165951612901;;17181.0
2021-10-24;;;18.84952083870968;14.644165951612901;;16553.0
2021-10-25;;;17.723572693548387;17.723572693548387;;17621.0
2021-10-26;;;9.728089338709678;17.723572693548387;;17359.0
2021-10-27;;;6.919261387096774;17.723572693548387;;17415.0
2021-10-28;;;20.153945322580643;17.723572693548387;;17859.0
2021-10-29;;;20.596969322580645;17.723572693548387;;17453.0
2021-10-30;;;10.343176096774194;17.723572693548387;;20240.0
2021-10-31;;;23.123475177419355;17.723572693548387;;22193.0
2021-11-01;;;13.487894854838709;13.487894854838709;;40944.0
2021-11-02;;;23.636180241935485;20.153945322580643;;28267.0
2021-11-03;;;12.59193070967742;20.153945322580643;;25306.0
2021-11-04;;;18.720698532258066;18.720698532258066;;19521.0
2021-11-05;;;31.81722482258065;18.720698532258066;;18337.0
2021-11-06;;;40.42446927419355;23.123475177419355;;18031.0
2021-11-07;;;26.694680677419353;23.636180241935485;;17481.0
2021-11-08;;;22.94709858064516;23.636180241935485;;18044.0
2021-11-09;;;55.04726743548387;26.694680677419353;;17576.0
2021-11-10;2381118312280.676;;44.90553879032258;31.81722482258065;Q;17702.0
2021-11-11;2386559176326.5986;;39.59160188709677;39.59160188709677;Q;17667.0
2021-11-12;3157199296418.67;;66.777479;40.42446927419355;Q;17793.0
2021-11-13;3768223282022.494;;61.24654801612903;44.90553879032258;Q;18369.0
2021-11-14;2899701891101.3174;;45.1104999516129;45.1104999516129;Q;17362.0
2021-11-15;3039926612421.0874;;84.84388677419356;55.04726743548387;Q;17566.0
2021-11-16;4504041614544.896;3039926612421.0874;80.2274480967742;61.24654801612903;Q;17328.0
2021-11-17;6694119946120.117;3157199296418.67;58.372266435483866;61.24654801612903;Q;17396.0
2021-11-18;5795122574688.518;3768223282022.494;108.38320540322582;66.777479;Q;17238.0
2021-11-19;7966473858339.854;4504041614544.896;100.18897606451611;80.2274480967742;Q;17489.0
2021-11-20;7118846158366.667;5795122574688.518;99.95712277419355;84.84388677419356;Q;17399.0
2021-11-21;7199595536697.336;6694119946120.117;83.197757;84.84388677419356;Q;17225.0
2021-11-22;5505818394856.206;6694119946120.117;103.62619570967743;99.95712277419355;Q;18004.0
2021-11-23;12678014267610.701;7118846158366.667;125.86045441935482;100.18897606451611;Q;17203.0
2021-11-24;5789500948989.549;7118846158366.667;89.52612580645162;100.18897606451611;Q;17358.0
2021-11-25;6670818996051.829;7118846158366.667;126.68964009677421;100.18897606451611;Q;17738.0
2021-11-26;7774337841795.639;7118846158366.667;119.87141116129033;103.62619570967743;Q;19562.0
2021-11-27;6937494866998.337;6937494866998.337;100.94444651612903;103.62619570967743;Q;17998.0
2021-11-28;13483276004309.463;6937494866998.337;109.81523791935483;109.81523791935483;Q;18255.0
2021-11-29;7908126159997.417;7774337841795.639;124.63726441935482;119.87141116129033;Q;18547.0
2021-11-30;7771146505882.308;7771146505882.308;158.67515624193547;119.87141116129033;Q;17686.0
2021-12-01;5520133504283.686;7771146505882.308;113.91869719354838;119.87141116129033;Q;27959.0
2021-12-02;5780494359810.271;7771146505882.308;198.26547446774194;119.87141116129033;Q;25070.0
2021-12-03;9393563391728.88;7771146505882.308;183.0175715967742;124.63726441935482;Q;24491.0
2021-12-04;9291106059728.309;7908126159997.417;93.35737898387097;124.63726441935482;Q;53487.0
2021-12-05;10539489640610.924;7908126159997.417;123.34088991935482;124.63726441935482;Q;24243.0
2021-12-06;5552449939252.986;7771146505882.308;131.59890101612905;131.59890101612905;Q;21617.0
2021-12-07;10316935872999.873;9291106059728.309;126.62812593548385;126.62812593548385;Q;26911.0
2021-12-08;3898594987070.9873;9291106059728.309;94.45562258064516;126.62812593548385;Q;45668.0
2021-12-09;6278887715801.231;9291106059728.309;143.58124375806452;126.62812593548385;Q;28250.0
2021-12-10;6425572033285.26;6425572033285.26;170.600203;126.62812593548385;Q;31340.0
2021-12-11;7653745016202.524;6425572033285.26;77.08065446774194;126.62812593548385;Q;23720.0
2021-12-12;10997551708697.025;6425572033285.26;89.34609111290322;126.62812593548385;Q;19904.0
2021-12-13;6060266054781.006;6425572033285.26;83.65981369354839;94.45562258064516;Q;20310.0
2021-12-14;8934822607414.387;6425572033285.26;137.7823750967742;94.45562258064516;Q;19235.0
2021-12-15;3285910211412.9478;6425572033285.26;83.85837635483871;89.34609111290322;Q;18653.0
2021-12-16;3485985908091.3;6425572033285.26;105.2287909516129;89.34609111290322;Q;18653.0
2021-12-17;6496984981370.675;6496984981370.675;112.13504964516127;89.34609111290322;Q;18664.0
2021-12-18;6811923761323.181;6496984981370.675;107.19814530645161;105.2287909516129;Q;17642.0
2021-12-19;6040187083410.075;6060266054781.006;62.587032709677416;105.2287909516129;Q;18079.0
2021-12-20;1105996602057.7422;6040187083410.075;58.69153567741935;105.2287909516129;Q;17599.0
2021-12-21;1149558712792.494;3485985908091.3;134.6668065806452;105.2287909516129;Q;17712.0
2021-12-22;2816361562555.478;3485985908091.3;93.65834796774193;105.2287909516129;Q;17553.0
2021-12-23;;4428274322982.776;129.3029216451613;107.19814530645161;N;17783.0
2021-12-24;;2816361562555.478;129.31054458064514;107.19814530645161;N;20563.0
2021-12-25;;1982960137673.9858;98.06706874193549;98.06706874193549;N;26012.0
2021-12-26;;1149558712792.494;103.01689343548387;103.01689343548387;N;41271.0
